signal,human_si,wcs
S08807_L0227_E010,60.0,100.0
S08809_L0227_E010,11.1111111111,77.77777777777777
S08815_L0229_E010,100.0,100.0
S08815_L0242_E010,100.0,100.0
S08816_L0222_E010,55.5555555556,88.88888888888889
S08818_L0231_E010,100.0,100.0
S08820_L0209_E010,70.0,100.0
S08843_L0219_E010,85.7142857143,100.0
S08844_L0201_E010,100.0,100.0
S08853_L0206_E010,87.5,100.0
S08854_L0227_E010,100.0,80.0
S08862_L0224_E010,50.0,100.0
S08869_L0239_E010,100.0,100.0
S08875_L0218_E010,70.0,100.0
S08875_L0221_E010,100.0,100.0
S08887_L0243_E010,66.6666666667,55.55555555555556
S08889_L0217_E010,100.0,100.0
S08895_L0240_E010,22.2222222222,0.0
S08897_L0236_E010,100.0,100.0
S08899_L0236_E010,100.0,100.0
S08901_L0229_E010,100.0,100.0
S08903_L0206_E010,75.0,87.5
S08903_L0212_E010,75.0,87.5
S08905_L0201_E010,100.0,100.0
S08916_L0200_E010,88.8888888889,100.0
S08916_L0240_E010,88.8888888889,100.0
S08922_L0200_E010,100.0,100.0
S08922_L0240_E010,100.0,100.0
S08923_L0200_E010,100.0,100.0
S08923_L0240_E010,100.0,100.0
S08931_L0224_E010,80.0,100.0
S08939_L0212_E010,100.0,100.0
S08939_L0221_E010,85.7142857143,100.0
S08943_L0222_E010,100.0,100.0
S08949_L0215_E010,88.8888888889,100.0
S08950_L0215_E010,100.0,100.0
S08952_L0222_E010,100.0,100.0
S08959_L0243_E010,85.7142857143,85.71428571428571
S08965_L0201_E010,100.0,100.0
S08969_L0219_E010,71.4285714286,85.71428571428571
S08969_L0225_E010,100.0,100.0
S08971_L0227_E010,0.0,85.71428571428571
S08973_L0239_E010,44.4444444444,88.88888888888889
S08976_L0239_E010,100.0,100.0
S08979_L0209_E010,100.0,100.0
S08983_L0225_E010,60.0,90.0
S08983_L0231_E010,80.0,100.0
S08987_L0239_E010,100.0,100.0
S08993_L0217_E010,14.2857142857,100.0
S08997_L0229_E010,100.0,75.0
S08997_L0242_E010,87.5,75.0
S08998_L0229_E010,57.1428571429,71.42857142857143
S09000_L0236_E010,100.0,100.0
S09018_L0219_E010,55.5555555556,100.0
S09030_L0200_E010,100.0,100.0
S09040_L0215_E010,100.0,100.0
S09047_L0229_E010,100.0,100.0
S09049_L0212_E010,100.0,100.0
S09049_L0221_E010,100.0,100.0
S09061_L0200_E010,100.0,100.0
S09065_L0212_E010,90.0,100.0
S09065_L0221_E010,90.0,100.0
S09067_L0239_E010,80.0,90.0
S09069_L0224_E010,100.0,88.88888888888889
S09071_L0222_E010,37.5,100.0
S09073_L0217_E010,100.0,100.0
S09078_L0227_E010,33.3333333333,100.0
S09080_L0215_E010,100.0,100.0
S09082_L0236_E010,77.7777777778,100.0
S09086_L0206_E010,80.0,80.0
S09086_L0212_E010,90.0,80.0
S09088_L0209_E010,50.0,100.0
S09092_L0217_E010,100.0,88.88888888888889
S09094_L0218_E010,100.0,100.0
S09101_L0224_E010,100.0,90.0
S09107_L0218_E010,22.2222222222,55.55555555555556
S09107_L0221_E010,100.0,66.66666666666667
S09111_L0231_E010,100.0,100.0
S09128_L0242_E010,60.0,100.0
S09136_L0227_E010,100.0,100.0
S09140_L0209_E010,100.0,100.0
S09142_L0200_E010,100.0,100.0
S09144_L0227_E010,100.0,100.0
S09152_L0227_E010,42.8571428571,85.71428571428571
S09154_L0227_E010,80.0,90.0
S09155_L0239_E010,85.7142857143,100.0
S09156_L0240_E010,100.0,100.0
S09158_L0243_E010,100.0,100.0
S09164_L0218_E010,87.5,100.0
S09175_L0217_E010,100.0,100.0
S09178_L0229_E010,85.7142857143,100.0
S09178_L0242_E010,85.7142857143,100.0
S09181_L0201_E010,80.0,100.0
S09188_L0219_E010,100.0,100.0
S09196_L0222_E010,100.0,88.88888888888889
S09199_L0218_E010,100.0,100.0
S09199_L0221_E010,100.0,100.0
S09203_L0239_E010,87.5,62.5
S09205_L0236_E010,42.8571428571,57.142857142857146
S09208_L0218_E010,100.0,100.0
S09208_L0221_E010,100.0,100.0
S09209_L0201_E010,100.0,77.77777777777777
S09214_L0217_E010,100.0,100.0
S09227_L0219_E010,100.0,100.0
S09227_L0225_E010,100.0,100.0
S09228_L0206_E010,90.0,100.0
S09231_L0225_E010,90.0,100.0
S09231_L0231_E010,100.0,100.0
S09234_L0229_E010,71.4285714286,100.0
S09234_L0242_E010,85.7142857143,100.0
S09245_L0209_E010,100.0,100.0
S09246_L0229_E010,100.0,80.0
S09248_L0222_E010,100.0,100.0
S09250_L0209_E010,100.0,100.0
S09255_L0224_E010,25.0,62.5
S09261_L0239_E010,100.0,100.0
S09262_L0236_E010,100.0,87.5
S09264_L0236_E010,87.5,100.0
S09265_L0200_E010,77.7777777778,100.0
S09270_L0243_E010,100.0,100.0
S09271_L0209_E010,100.0,100.0
S09274_L0236_E010,55.5555555556,100.0
S09276_L0217_E010,100.0,100.0
S09281_L0231_E010,100.0,100.0
S09288_L0215_E010,14.2857142857,85.71428571428571
S09297_L0231_E010,100.0,75.0
S09298_L0239_E010,85.7142857143,85.71428571428571
S09306_L0236_E010,62.5,100.0
S09308_L0200_E010,100.0,100.0
S09314_L0215_E010,28.5714285714,85.71428571428571
S09317_L0217_E010,0.0,85.71428571428571
S09325_L0219_E010,33.3333333333,100.0
S09338_L0225_E010,100.0,100.0
S09338_L0231_E010,100.0,100.0
S09339_L0229_E010,87.5,100.0
S09341_L0218_E010,100.0,100.0
S09341_L0221_E010,100.0,100.0
S09342_L0200_E010,10.0,80.0
S09345_L0222_E010,0.0,0.0
S09346_L0206_E010,100.0,100.0
S09350_L0216_E010,100.0,88.88888888888889
S09351_L0216_E010,100.0,100.0
S09352_L0216_E010,100.0,100.0
S09363_L0225_E010,100.0,62.5
S09363_L0231_E010,87.5,62.5
S09365_L0200_E010,10.0,40.0
S09366_L0219_E010,30.0,60.0
S09378_L0229_E010,10.0,40.0
S09378_L0242_E010,10.0,50.0
S09380_L0218_E010,28.5714285714,14.285714285714286
S09380_L0221_E010,28.5714285714,14.285714285714286
S09382_L0243_E010,0.0,0.0
S09386_L0201_E010,57.1428571429,100.0
S09387_L0201_E010,0.0,90.0
S09396_L0215_E010,66.6666666667,100.0
S09397_L0239_E010,57.1428571429,85.71428571428571
S09398_L0218_E010,28.5714285714,42.857142857142854
S09398_L0221_E010,14.2857142857,14.285714285714286
S09402_L0222_E010,70.0,90.0
S09406_L0206_E010,0.0,100.0
S09406_L0212_E010,42.8571428571,85.71428571428571
S09426_L0201_E010,37.5,62.5
S09429_L0229_E010,33.3333333333,66.66666666666667
S09429_L0242_E010,55.5555555556,66.66666666666667
S09436_L0219_E010,100.0,100.0
S09436_L0225_E010,100.0,100.0
S09438_L0243_E010,100.0,100.0
S09446_L0212_E010,85.7142857143,85.71428571428571
S09446_L0221_E010,85.7142857143,85.71428571428571
S09450_L0215_E010,77.7777777778,100.0
S09451_L0215_E010,62.5,100.0
S09452_L0222_E010,57.1428571429,85.71428571428571
S09455_L0206_E010,87.5,100.0
S09455_L0212_E010,100.0,100.0
S09459_L0206_E010,55.5555555556,88.88888888888889
S09460_L0219_E010,44.4444444444,100.0
S09460_L0225_E010,100.0,100.0
S09463_L0236_E010,55.5555555556,100.0
S09470_L0218_E010,0.0,0.0
S09470_L0221_E010,0.0,0.0
S09474_L0216_E010,100.0,87.5
S09476_L0236_E010,100.0,100.0
S09483_L0216_E010,20.0,70.0
S09485_L0217_E010,50.0,100.0
S09488_L0243_E010,100.0,100.0
S09500_L0243_E010,85.7142857143,100.0
S09509_L0215_E010,100.0,100.0
S09510_L0212_E010,100.0,100.0
S09510_L0221_E010,100.0,100.0
S09519_L0201_E010,100.0,100.0
S09520_L0229_E010,100.0,100.0
S09520_L0242_E010,100.0,100.0
S09525_L0229_E010,100.0,100.0
S09529_L0243_E010,77.7777777778,88.88888888888889
S09532_L0212_E010,44.4444444444,100.0
S09532_L0221_E010,55.5555555556,100.0
S09533_L0222_E010,85.7142857143,100.0
S09540_L0206_E010,88.8888888889,100.0
S09543_L0231_E010,42.8571428571,100.0
S09546_L0224_E010,0.0,0.0
S09553_L0242_E010,40.0,100.0
S09554_L0218_E010,100.0,100.0
S09564_L0227_E010,12.5,87.5
S09569_L0225_E010,100.0,100.0
S09569_L0231_E010,100.0,100.0
S09571_L0209_E010,100.0,100.0
S09573_L0216_E010,12.5,50.0
S09574_L0201_E010,87.5,100.0
S09577_L0218_E010,87.5,87.5
S09579_L0216_E010,100.0,100.0
S09580_L0201_E010,0.0,100.0
S09581_L0212_E010,100.0,100.0
S09581_L0221_E010,100.0,100.0
S09586_L0218_E010,0.0,85.71428571428571
S09587_L0216_E010,100.0,100.0
S09589_L0243_E010,100.0,57.142857142857146
S09593_L0219_E010,100.0,100.0
S09593_L0225_E010,100.0,100.0
S09596_L0227_E010,0.0,100.0
S09606_L0227_E010,0.0,66.66666666666667
S09613_L0201_E010,30.0,100.0
S09615_L0225_E010,70.0,100.0
S09615_L0231_E010,100.0,100.0
S09616_L0224_E010,100.0,100.0
S09625_L0224_E010,100.0,87.5
S09626_L0200_E010,87.5,100.0
S09627_L0206_E010,100.0,100.0
S09628_L0209_E010,100.0,100.0
S09634_L0242_E010,0.0,25.0
S09641_L0231_E010,85.7142857143,100.0
S09646_L0222_E010,0.0,100.0
S09649_L0222_E010,60.0,100.0
S09655_L0201_E010,25.0,50.0
S09662_L0229_E010,100.0,100.0
S09662_L0242_E010,100.0,100.0
S09666_L0215_E010,100.0,100.0
S09669_L0201_E010,100.0,100.0
S09670_L0239_E010,100.0,100.0
S09673_L0217_E010,50.0,87.5
S09676_L0216_E010,100.0,100.0
S09677_L0240_E010,88.8888888889,100.0
S09681_L0231_E010,100.0,100.0
S09684_L0225_E010,100.0,100.0
S09684_L0231_E010,90.0,100.0
S09704_L0224_E010,100.0,100.0
S09707_L0239_E010,0.0,87.5
S09714_L0209_E010,100.0,100.0
S09715_L0201_E010,0.0,42.857142857142854
S09716_L0231_E010,90.0,90.0
S09717_L0236_E010,100.0,87.5
S09719_L0200_E010,100.0,100.0
S09719_L0240_E010,100.0,100.0
S09733_L0229_E010,88.8888888889,100.0
S09740_L0239_E010,40.0,80.0
S09753_L0200_E010,20.0,70.0
S09754_L0200_E010,100.0,85.71428571428571
S09754_L0240_E010,100.0,100.0
S09759_L0216_E010,0.0,0.0
S09765_L0231_E010,14.2857142857,28.571428571428573
S09776_L0224_E010,100.0,100.0
S09780_L0236_E010,85.7142857143,100.0
S09790_L0219_E010,30.0,100.0
S09790_L0225_E010,80.0,100.0
S09793_L0222_E010,0.0,28.571428571428573
S09803_L0212_E010,100.0,100.0
S09803_L0221_E010,85.7142857143,100.0
S09811_L0215_E010,25.0,62.5
S09812_L0227_E010,62.5,87.5
S09818_L0200_E010,12.5,75.0
S09818_L0240_E010,50.0,75.0
S09819_L0243_E010,100.0,100.0
S09824_L0209_E010,80.0,100.0
S09827_L0216_E010,100.0,100.0
S09828_L0219_E010,100.0,100.0
S09828_L0225_E010,100.0,100.0
S09830_L0212_E010,10.0,60.0
S09830_L0221_E010,60.0,90.0
S09831_L0219_E010,14.2857142857,71.42857142857143
S09831_L0225_E010,0.0,71.42857142857143
S09833_L0215_E010,71.4285714286,42.857142857142854
S09837_L0201_E010,100.0,100.0
S09841_L0239_E010,0.0,57.142857142857146
S09844_L0222_E010,100.0,77.77777777777777
S09846_L0243_E010,85.7142857143,57.142857142857146
S09856_L0231_E010,100.0,100.0
S09857_L0201_E010,100.0,100.0
S09860_L0219_E010,28.5714285714,57.142857142857146
S09861_L0240_E010,100.0,85.71428571428571
S09862_L0239_E010,85.7142857143,85.71428571428571
S09865_L0219_E010,25.0,50.0
S09866_L0217_E010,87.5,87.5
S09870_L0215_E010,25.0,87.5
S09877_L0240_E010,100.0,100.0
S09884_L0219_E010,100.0,100.0
S09892_L0219_E010,85.7142857143,100.0
S09893_L0242_E010,100.0,88.88888888888889
S09894_L0217_E010,87.5,100.0
S09899_L0225_E010,71.4285714286,100.0
S09899_L0231_E010,100.0,100.0
S09900_L0239_E010,0.0,100.0
S09903_L0209_E010,33.3333333333,88.88888888888889
S09904_L0222_E010,30.0,90.0
S09907_L0239_E010,33.3333333333,22.22222222222222
S09908_L0229_E010,100.0,100.0
S09911_L0240_E010,70.0,100.0
S09913_L0224_E010,85.7142857143,100.0
S09920_L0236_E010,100.0,100.0
S09922_L0215_E010,0.0,44.44444444444444
S09923_L0206_E010,100.0,100.0
S09934_L0216_E010,33.3333333333,77.77777777777777
S09935_L0236_E010,88.8888888889,100.0
S09945_L0229_E010,28.5714285714,85.71428571428571
S09951_L0218_E010,37.5,87.5
S09952_L0201_E010,100.0,100.0
S09961_L0215_E010,57.1428571429,100.0
S09964_L0227_E010,12.5,100.0
S09971_L0206_E010,87.5,62.5
S09972_L0239_E010,71.4285714286,100.0
S09977_L0219_E010,0.0,0.0
S09977_L0225_E010,100.0,12.5
S10000_L0200_E010,57.1428571429,85.71428571428571
S10000_L0240_E010,85.7142857143,85.71428571428571
S08510_L0201_E013,100.0,100.0
S08512_L0209_E013,62.5,100.0
S08529_L0229_E013,85.7142857143,100.0
S08532_L0240_E013,100.0,100.0
S08540_L0222_E013,100.0,100.0
S08546_L0209_E013,87.5,100.0
S08554_L0239_E013,37.5,100.0
S08555_L0229_E013,28.5714285714,100.0
S08555_L0242_E013,100.0,100.0
S08561_L0206_E013,85.7142857143,100.0
S08566_L0239_E013,0.0,100.0
S08574_L0222_E013,100.0,100.0
S08575_L0236_E013,100.0,100.0
S08576_L0224_E013,100.0,100.0
S08578_L0217_E013,100.0,100.0
S08582_L0216_E013,100.0,100.0
S08590_L0242_E013,75.0,100.0
S08594_L0227_E013,40.0,100.0
S08606_L0217_E013,100.0,100.0
S08613_L0243_E013,100.0,100.0
S08614_L0239_E013,90.0,100.0
S08616_L0201_E013,100.0,71.42857142857143
S08625_L0243_E013,100.0,100.0
S08627_L0215_E013,22.2222222222,100.0
S08628_L0218_E013,100.0,100.0
S08636_L0218_E013,100.0,100.0
S08636_L0221_E013,100.0,100.0
S08637_L0215_E013,100.0,100.0
S08645_L0236_E013,100.0,100.0
S08651_L0231_E013,100.0,100.0
S08652_L0215_E013,100.0,100.0
S08653_L0227_E013,0.0,100.0
S08658_L0201_E013,85.7142857143,100.0
S08660_L0227_E013,25.0,100.0
S08682_L0200_E013,100.0,100.0
S08683_L0217_E013,100.0,100.0
S08685_L0236_E013,57.1428571429,100.0
S08686_L0206_E013,85.7142857143,100.0
S08689_L0206_E013,100.0,100.0
S08690_L0224_E013,100.0,100.0
S08702_L0225_E013,100.0,100.0
S08702_L0231_E013,100.0,100.0
S08703_L0224_E013,100.0,100.0
S08707_L0216_E013,100.0,100.0
S08710_L0218_E013,100.0,100.0
S08710_L0221_E013,42.8571428571,100.0
S08713_L0209_E013,85.7142857143,100.0
S08722_L0209_E013,100.0,100.0
S08723_L0219_E013,62.5,100.0
S08723_L0225_E013,100.0,100.0
S08725_L0200_E013,90.0,100.0
S08725_L0240_E013,100.0,100.0
S08727_L0217_E013,100.0,100.0
S08732_L0236_E013,87.5,100.0
S08735_L0209_E013,87.5,100.0
S08742_L0224_E013,85.7142857143,100.0
S08743_L0215_E013,100.0,100.0
S08745_L0239_E013,85.7142857143,100.0
S08750_L0215_E013,71.4285714286,100.0
S08751_L0224_E013,60.0,100.0
S08752_L0206_E013,100.0,100.0
S08759_L0229_E013,100.0,100.0
S08759_L0242_E013,88.8888888889,100.0
S08765_L0219_E013,87.5,100.0
S08765_L0225_E013,100.0,100.0
S08766_L0225_E013,100.0,100.0
S08766_L0231_E013,100.0,100.0
S08767_L0219_E013,87.5,87.5
S08778_L0222_E013,71.4285714286,100.0
S08779_L0222_E013,100.0,100.0
S08780_L0222_E013,100.0,100.0
S08781_L0225_E013,100.0,100.0
S08781_L0231_E013,100.0,100.0
S08782_L0218_E013,100.0,100.0
S08785_L0217_E013,100.0,100.0
S08790_L0236_E013,90.0,100.0
S08791_L0236_E013,100.0,100.0
S08793_L0200_E013,100.0,100.0
S08794_L0229_E013,100.0,100.0
S08794_L0242_E013,100.0,100.0
S08795_L0236_E013,100.0,100.0
S08798_L0224_E013,100.0,100.0
S08800_L0218_E013,88.8888888889,100.0
S08800_L0221_E013,88.8888888889,100.0
S08807_L0242_E013,80.0,100.0
S08809_L0217_E013,88.8888888889,77.77777777777777
S08816_L0231_E013,77.7777777778,77.77777777777777
S08817_L0218_E013,100.0,100.0
S08817_L0221_E013,100.0,100.0
S08818_L0224_E013,100.0,100.0
S08820_L0222_E013,60.0,100.0
S08836_L0240_E013,100.0,100.0
S08837_L0218_E013,100.0,100.0
S08837_L0221_E013,100.0,100.0
S08843_L0216_E013,85.7142857143,100.0
S08853_L0215_E013,87.5,100.0
S08854_L0242_E013,90.0,100.0
S08862_L0200_E013,90.0,100.0
S08862_L0240_E013,100.0,100.0
S08867_L0243_E013,85.7142857143,100.0
S08869_L0219_E013,66.6666666667,100.0
S08875_L0201_E013,100.0,100.0
S08883_L0243_E013,100.0,100.0
S08887_L0239_E013,44.4444444444,88.88888888888889
S08889_L0236_E013,100.0,100.0
S08890_L0229_E013,100.0,85.71428571428571
S08890_L0242_E013,100.0,85.71428571428571
S08891_L0243_E013,100.0,100.0
S08897_L0209_E013,100.0,100.0
S08899_L0209_E013,100.0,100.0
S08901_L0217_E013,100.0,100.0
S08903_L0215_E013,62.5,100.0
S08905_L0227_E013,40.0,100.0
S08911_L0221_E013,100.0,100.0
S08929_L0218_E013,100.0,100.0
S08929_L0221_E013,100.0,100.0
S08931_L0200_E013,90.0,100.0
S08931_L0240_E013,90.0,100.0
S08935_L0229_E013,100.0,100.0
S08935_L0242_E013,100.0,100.0
S08939_L0201_E013,100.0,100.0
S08943_L0225_E013,100.0,100.0
S08943_L0231_E013,100.0,100.0
S08949_L0227_E013,77.7777777778,100.0
S08950_L0227_E013,11.1111111111,100.0
S08952_L0231_E013,87.5,100.0
S08956_L0240_E013,100.0,100.0
S08959_L0239_E013,28.5714285714,100.0
S08961_L0212_E013,100.0,100.0
S08961_L0221_E013,100.0,100.0
S08969_L0216_E013,100.0,100.0
S08971_L0242_E013,85.7142857143,100.0
S08973_L0225_E013,44.4444444444,100.0
S08976_L0219_E013,85.7142857143,100.0
S08977_L0218_E013,100.0,100.0
S08977_L0221_E013,100.0,100.0
S08979_L0222_E013,80.0,100.0
S08980_L0240_E013,100.0,100.0
S08993_L0236_E013,14.2857142857,100.0
S08998_L0217_E013,100.0,100.0
S09000_L0209_E013,100.0,100.0
S09011_L0206_E013,100.0,100.0
S09011_L0212_E013,90.0,100.0
S09018_L0216_E013,100.0,100.0
S09029_L0212_E013,75.0,100.0
S09029_L0221_E013,100.0,100.0
S09030_L0218_E013,70.0,100.0
S09034_L0229_E013,87.5,100.0
S09034_L0242_E013,75.0,100.0
S09040_L0227_E013,44.4444444444,100.0
S09047_L0217_E013,100.0,100.0
S09049_L0201_E013,100.0,100.0
S09061_L0218_E013,100.0,100.0
S09065_L0201_E013,90.0,100.0
S09067_L0219_E013,70.0,100.0
S09067_L0225_E013,100.0,100.0
S09069_L0200_E013,100.0,100.0
S09069_L0240_E013,100.0,100.0
S09071_L0231_E013,100.0,100.0
S09073_L0236_E013,100.0,100.0
S09078_L0242_E013,88.8888888889,100.0
S09080_L0229_E013,90.0,100.0
S09082_L0209_E013,100.0,100.0
S09086_L0215_E013,0.0,100.0
S09088_L0222_E013,100.0,100.0
S09092_L0236_E013,77.7777777778,100.0
S09094_L0206_E013,100.0,100.0
S09101_L0200_E013,100.0,100.0
S09101_L0240_E013,100.0,100.0
S09107_L0201_E013,88.8888888889,100.0
S09111_L0224_E013,100.0,100.0
S09128_L0236_E013,80.0,100.0
S09136_L0217_E013,100.0,100.0
S09140_L0222_E013,50.0,100.0
S09142_L0218_E013,100.0,100.0
S09144_L0217_E013,100.0,100.0
S09152_L0242_E013,100.0,100.0
S09154_L0217_E013,100.0,100.0
S09155_L0219_E013,85.7142857143,100.0
S09158_L0239_E013,100.0,100.0
S09161_L0229_E013,100.0,100.0
S09161_L0242_E013,100.0,100.0
S09164_L0206_E013,75.0,100.0
S09175_L0236_E013,100.0,100.0
S09188_L0216_E013,100.0,100.0
S09193_L0229_E013,85.7142857143,100.0
S09193_L0242_E013,100.0,100.0
S09196_L0231_E013,100.0,100.0
S09199_L0201_E013,100.0,100.0
S09203_L0219_E013,100.0,100.0
S09205_L0209_E013,42.8571428571,100.0
S09208_L0201_E013,100.0,100.0
S09209_L0227_E013,11.1111111111,100.0
S09214_L0243_E013,100.0,100.0
S09227_L0216_E013,100.0,100.0
S09228_L0215_E013,100.0,100.0
S09245_L0222_E013,75.0,100.0
S09246_L0217_E013,100.0,80.0
S09248_L0225_E013,100.0,100.0
S09248_L0231_E013,100.0,100.0
S09250_L0222_E013,100.0,100.0
S09255_L0200_E013,100.0,100.0
S09259_L0206_E013,85.7142857143,100.0
S09259_L0212_E013,100.0,100.0
S09261_L0219_E013,100.0,100.0
S09261_L0225_E013,100.0,100.0
S09262_L0209_E013,75.0,100.0
S09264_L0209_E013,100.0,100.0
S09265_L0218_E013,100.0,100.0
S09270_L0239_E013,70.0,100.0
S09271_L0222_E013,100.0,100.0
S09274_L0209_E013,100.0,100.0
S09276_L0243_E013,100.0,100.0
S09277_L0218_E013,100.0,100.0
S09277_L0221_E013,85.7142857143,100.0
S09280_L0218_E013,100.0,100.0
S09280_L0221_E013,100.0,100.0
S09281_L0224_E013,85.7142857143,100.0
S09282_L0206_E013,88.8888888889,100.0
S09282_L0212_E013,100.0,100.0
S09288_L0229_E013,85.7142857143,100.0
S09297_L0224_E013,100.0,100.0
S09306_L0209_E013,12.5,100.0
S09308_L0218_E013,100.0,100.0
S09314_L0229_E013,100.0,100.0
S09315_L0243_E013,71.4285714286,100.0
S09317_L0236_E013,28.5714285714,100.0
S09321_L0229_E013,100.0,100.0
S09321_L0242_E013,100.0,100.0
S09325_L0216_E013,100.0,100.0
S09328_L0229_E013,100.0,100.0
S09328_L0242_E013,100.0,100.0
S09329_L0212_E013,100.0,100.0
S09329_L0221_E013,71.4285714286,100.0
S09332_L0212_E013,100.0,100.0
S09332_L0221_E013,100.0,100.0
S09339_L0217_E013,100.0,100.0
S09341_L0201_E013,100.0,100.0
S09342_L0218_E013,50.0,100.0
S09345_L0231_E013,100.0,100.0
S09346_L0215_E013,85.7142857143,100.0
S09366_L0216_E013,90.0,100.0
S09377_L0229_E013,100.0,100.0
S09377_L0242_E013,100.0,100.0
S09380_L0201_E013,28.5714285714,100.0
S09382_L0239_E013,85.7142857143,100.0
S09386_L0227_E013,14.2857142857,100.0
S09387_L0227_E013,0.0,100.0
S09396_L0229_E013,100.0,100.0
S09397_L0219_E013,71.4285714286,100.0
S09398_L0201_E013,85.7142857143,100.0
S09402_L0225_E013,100.0,100.0
S09402_L0231_E013,100.0,100.0
S09406_L0215_E013,71.4285714286,100.0
S09426_L0227_E013,0.0,100.0
S09436_L0216_E013,100.0,100.0
S09438_L0239_E013,88.8888888889,100.0
S09446_L0201_E013,85.7142857143,100.0
S09450_L0227_E013,0.0,100.0
S09451_L0229_E013,100.0,100.0
S09452_L0225_E013,100.0,100.0
S09452_L0231_E013,100.0,100.0
S09455_L0215_E013,87.5,100.0
S09459_L0215_E013,66.6666666667,88.88888888888889
S09460_L0216_E013,100.0,100.0
S09463_L0209_E013,100.0,100.0
S09470_L0201_E013,0.0,77.77777777777777
S09476_L0209_E013,100.0,100.0
S09480_L0212_E013,80.0,100.0
S09480_L0221_E013,100.0,100.0
S09485_L0236_E013,100.0,100.0
S09488_L0239_E013,37.5,100.0
S09500_L0239_E013,85.7142857143,100.0
S09502_L0240_E013,100.0,100.0
S09509_L0227_E013,62.5,100.0
S09510_L0201_E013,100.0,100.0
S09515_L0229_E013,100.0,100.0
S09515_L0242_E013,88.8888888889,100.0
S09525_L0217_E013,100.0,100.0
S09529_L0239_E013,77.7777777778,100.0
S09532_L0201_E013,100.0,100.0
S09533_L0231_E013,57.1428571429,100.0
S09540_L0215_E013,100.0,88.88888888888889
S09542_L0243_E013,100.0,100.0
S09543_L0224_E013,100.0,100.0
S09546_L0200_E013,80.0,100.0
S09553_L0236_E013,90.0,100.0
S09554_L0206_E013,100.0,100.0
S09564_L0217_E013,87.5,100.0
S09571_L0222_E013,75.0,100.0
S09573_L0224_E013,100.0,100.0
S09574_L0227_E013,0.0,100.0
S09577_L0206_E013,87.5,100.0
S09580_L0227_E013,25.0,100.0
S09581_L0201_E013,100.0,100.0
S09586_L0206_E013,100.0,100.0
S09589_L0239_E013,100.0,100.0
S09593_L0216_E013,100.0,100.0
S09596_L0217_E013,100.0,100.0
S09606_L0217_E013,77.7777777778,100.0
S09613_L0227_E013,10.0,100.0
S09616_L0200_E013,87.5,100.0
S09620_L0240_E013,100.0,100.0
S09625_L0200_E013,100.0,100.0
S09625_L0240_E013,100.0,100.0
S09626_L0218_E013,100.0,100.0
S09627_L0215_E013,87.5,100.0
S09628_L0222_E013,100.0,100.0
S09634_L0236_E013,25.0,100.0
S09637_L0240_E013,85.7142857143,100.0
S09641_L0224_E013,100.0,100.0
S09646_L0225_E013,100.0,100.0
S09646_L0231_E013,87.5,100.0
S09649_L0225_E013,90.0,100.0
S09649_L0231_E013,90.0,100.0
S09666_L0229_E013,100.0,100.0
S09669_L0227_E013,11.1111111111,100.0
S09670_L0225_E013,100.0,100.0
S09673_L0236_E013,75.0,100.0
S09676_L0224_E013,100.0,100.0
S09678_L0206_E013,90.0,100.0
S09678_L0212_E013,70.0,100.0
S09681_L0224_E013,100.0,100.0
S09689_L0206_E013,90.0,100.0
S09689_L0212_E013,90.0,100.0
S09704_L0200_E013,100.0,100.0
S09707_L0219_E013,100.0,100.0
S09707_L0225_E013,50.0,100.0
S09714_L0222_E013,100.0,100.0
S09716_L0224_E013,100.0,100.0
S09717_L0209_E013,100.0,100.0
S09733_L0217_E013,66.6666666667,100.0
S09740_L0219_E013,60.0,100.0
S09740_L0225_E013,90.0,100.0
S09752_L0218_E013,100.0,100.0
S09752_L0221_E013,100.0,100.0
S09753_L0218_E013,60.0,80.0
S09759_L0224_E013,100.0,100.0
S09765_L0224_E013,42.8571428571,100.0
S09767_L0212_E013,100.0,100.0
S09767_L0221_E013,100.0,100.0
S09770_L0218_E013,62.5,100.0
S09770_L0221_E013,62.5,100.0
S09776_L0200_E013,100.0,100.0
S09776_L0240_E013,100.0,100.0
S09777_L0243_E013,100.0,100.0
S09780_L0209_E013,100.0,100.0
S09790_L0216_E013,90.0,100.0
S09793_L0231_E013,100.0,100.0
S09803_L0201_E013,100.0,100.0
S09811_L0229_E013,100.0,100.0
S09812_L0242_E013,62.5,100.0
S09819_L0239_E013,71.4285714286,100.0
S09824_L0222_E013,100.0,100.0
S09827_L0224_E013,90.0,100.0
S09828_L0216_E013,100.0,100.0
S09830_L0201_E013,100.0,100.0
S09831_L0216_E013,100.0,100.0
S09833_L0229_E013,85.7142857143,100.0
S09844_L0231_E013,100.0,100.0
S09846_L0239_E013,57.1428571429,100.0
S09856_L0224_E013,100.0,77.77777777777777
S09857_L0227_E013,100.0,100.0
S09860_L0216_E013,100.0,100.0
S09862_L0219_E013,100.0,100.0
S09862_L0225_E013,100.0,100.0
S09865_L0216_E013,87.5,87.5
S09866_L0243_E013,87.5,87.5
S09870_L0229_E013,87.5,87.5
S09884_L0216_E013,100.0,100.0
S09892_L0216_E013,100.0,100.0
S09893_L0236_E013,100.0,100.0
S09894_L0236_E013,100.0,100.0
S09903_L0222_E013,77.7777777778,100.0
S09904_L0231_E013,50.0,90.0
S09907_L0219_E013,33.3333333333,77.77777777777777
